"ID_aux";"CODIGO_UNIV";"CODIGO";"VIA";"PREFERENCIA";"PTJE_POND";"TIPO_MATRICULA"
"id_9013590771370";"16";16005;1;1;749,2;1
"id_9013590771310";"42";42002;4;1;762,95;11
"id_9013590771342";"35";35005;1;2;932,95;1
"id_9013590771321";"11";11055;1;1;891,75;1
"id_9013590771332";"13";13091;1;2;844,45;1
"id_9010590771077";"20";20057;1;1;607,8;1
"id_9010590771013";"11";11022;1;2;810,5;1
"id_9010590771028";"51";51150;1;5;720,6;1
"id_9010590771037";"35";35091;1;1;608,35;1
"id_9010590771009";"41";41009;1;1;696,1;1
"id_9010590771065";"42";42003;1;3;788,1;1
"id_9010590771063";"44";44006;1;3;746,7;1
"id_9016590771692";"41";41059;1;2;718,6;1
"id_9016590771657";"39";39143;1;2;638,15;1
"id_9016590771651";"45";45005;1;5;750,6;1
"id_9016590771619";"49";49015;1;3;623,6;1
"id_9016590771646";"50";50928;1;1;596,6;1
"id_9016590771603";"34";34027;1;2;648,4;1
"id_9048590774895";"20";20099;1;1;679,45;1
"id_9048590774851";"12";12033;1;1;845,6;1
"id_9048590774854";"14";14030;1;2;793;1
"id_9048590774840";"39";39414;1;6;794,7;1
"id_9048590774829";"12";12017;1;1;884,35;1
"id_9048590774825";"44";44032;1;1;599,7;1
"id_9048590774824";"38";38013;1;1;706,6;1
"id_9049590774984";"18";18039;1;2;574,1;1
"id_9049590774983";"51";51140;1;4;750,9;1
"id_9049590774977";"42";42002;1;3;802,55;1
"id_9049590774917";"56";56510;1;1;725,9;1
"id_9049590774910";"36";36011;1;2;661,3;1
"id_9049590774924";"41";41009;1;2;634,3;1
"id_9049590774923";"17";17838;1;1;744,15;1
"id_9049590774930";"49";49114;1;0;0;8
"id_9049590774967";"41";41071;1;1;620,3;1
"id_9049590774961";"12";12017;1;1;911,2;1
"id_9045590774589";"41";41118;1;1;903,4;1
"id_9045590774585";"16";16100;1;3;785,8;1
"id_9045590774581";"53";53309;1;1;677,8;1
"id_9045590774584";"12";12024;1;2;738,8;1
"id_9045590774599";"21";21024;1;1;729,2;1
"id_9045590774596";"55";55020;1;1;664,65;1
"id_9045590774553";"12";12014;1;2;896,1;1
"id_9045590774556";"11";11040;1;1;789;1
"id_9045590774537";"38";38005;1;1;786,8;1
"id_9045590774568";"38";38336;1;1;663,1;1
"id_9047590774702";"32";32025;1;4;564,6;1
"id_9047590774762";"16";16004;4;2;764,75;11
"id_9041590774171";"29";29049;1;1;736,15;1
"id_9041590774111";"55";55031;1;3;671,65;1
"id_9041590774168";"32";32005;1;9;576,2;1
"id_9044590774483";"41";41098;1;3;579,8;1
"id_9044590774492";"38";38163;1;2;746,45;1
"id_9044590774453";"41";41068;1;1;728;1
"id_9044590774442";"23";23062;1;1;819,9;1
"id_9044590774429";"38";38174;1;5;824,55;1
"id_9044590774405";"13";13068;1;2;783,9;1
"id_9044590774461";"51";51130;1;1;599,2;1
"id_9042590774280";"50";50129;1;1;782,6;1
"id_9042590774294";"11";11042;1;1;853,5;1
"id_9042590774276";"44";44044;1;2;688,1;1
"id_9042590774245";"13";13029;1;2;793,7;1
"id_9042590774246";"29";29054;1;5;664,25;1
"id_9042590774237";"52";52020;1;1;769,55;1
"id_9042590774201";"24";24109;1;1;599,2;1
"id_9042590774261";"11";11001;1;1;764,9;1
"id_9043590774382";"49";49113;1;4;563,3;1
"id_9043590774374";"41";41168;1;1;680,7;1
"id_9043590774311";"55";55037;1;4;601,35;1
"id_9043590774324";"38";38009;1;1;700,9;1
"id_9043590774339";"16";16102;1;3;745,05;1
"id_9043590774369";"25";25067;1;2;739,95;1
"id_9040590774053";"21";21089;1;5;610,05;1
"id_9040590774075";"26";26084;1;1;674,65;1
"id_9040590774011";"34";34085;1;1;561,4;1
"id_9040590774013";"56";56208;1;2;592,1;1
"id_9040590774040";"39";39103;1;2;603,3;1
"id_9040590774020";"19";19080;1;2;693,25;1
"id_9040590774062";"12";12006;1;1;799,4;1
"id_9046590774693";"12";12050;1;1;782,3;1
"id_9046590774650";"14";14082;1;1;881,9;1
"id_9046590774630";"47";47001;1;1;669,3;1
"id_9046590774636";"39";39119;1;2;683,2;1
"id_9046590774601";"18";18203;1;1;692,75;1
"id_9046590774603";"12";12007;1;1;806,94;1
"id_9046590774666";"11";11522;1;1;785,55;1
"id_9028590772889";"16";16003;1;1;807,7;1
"id_9028590772898";"12";12004;1;1;880,15;1
"id_9028590772890";"15";15384;1;1;815,55;1
"id_9028590772896";"38";38172;1;7;795,25;1
"id_9028590772847";"19";19060;1;3;719,9;1
"id_9028590772821";"14";14002;1;1;796,35;1
"id_9028590772824";"38";38003;1;1;746,9;1
"id_9028590772826";"50";50102;1;1;726,8;1
"id_9028590772835";"15";15181;1;1;634,55;1
"id_9028590772869";"13";13028;1;3;691,55;1
"id_9028590772866";"41";41060;1;7;732,7;1
"id_9029590772990";"29";29076;1;1;669,15;1
"id_9029590772951";"41";41026;1;6;572,6;1
"id_9029590772975";"50";50225;1;1;886,6;1
"id_9029590772972";"16";16017;1;3;711,35;1
"id_9029590772923";"41";41212;1;2;818,6;1
"id_9029590772969";"27";27028;1;1;651,2;1
"id_9025590772580";"55";55028;1;1;527,9;1
"id_9025590772590";"51";51171;1;2;459,3;1
"id_9025590772558";"47";47201;1;1;832,9;1
"id_9025590772571";"39";39112;1;2;716,75;1
"id_9025590772546";"12";12057;1;10;875,4;1
"id_9025590772528";"12";12100;1;1;812,8;1
"id_9025590772520";"51";51101;1;0;0;2
"id_9025590772534";"49";49108;1;2;592,3;1
"id_9027590772754";"41";41044;1;3;722,65;1
"id_9027590772718";"41";41032;1;1;615;1
"id_9027590772728";"41";41088;1;1;781;1
"id_9027590772725";"46";46401;1;5;556,4;1
"id_9027590772723";"47";47003;1;1;615,2;1
"id_9027590772769";"49";49101;1;3;667,15;1
"id_9027590772766";"42";42004;1;1;839,1;1
"id_9021590772196";"19";19041;1;1;776;1
"id_9021590772159";"56";56627;1;2;732,4;1
"id_9021590772157";"38";38163;1;2;730,35;1
"id_9021590772154";"12";12034;1;2;747,65;1
"id_9021590772117";"39";39113;1;1;752,1;1
"id_9021590772110";"13";13012;1;1;829,65;1
"id_9021590772145";"14";14065;1;1;727,35;1
"id_9021590772128";"41";41010;1;1;518,8;1
"id_9021590772125";"49";49015;1;1;649,6;1
"id_9021590772160";"49";49112;1;2;625,3;1
"id_9024590772483";"21";21041;1;1;593;1
"id_9024590772495";"38";38174;1;1;725,95;1
"id_9024590772454";"41";41060;1;3;735,15;1
"id_9024590772453";"20";20022;1;7;619,85;1
"id_9024590772411";"55";55066;1;1;757,95;1
"id_9024590772414";"13";13067;1;3;811,15;1
"id_9024590772412";"19";19084;1;3;631,7;1
"id_9024590772424";"40";40062;1;2;669,25;1
"id_9024590772423";"32";32051;1;3;504;1
"id_9024590772430";"39";39132;1;3;656,5;1
"id_9024590772408";"11";11055;1;1;851,45;1
"id_9024590772466";"49";49313;1;1;682,3;1
"id_9022590772284";"11";11083;1;1;925,95;1
"id_9022590772299";"39";39115;1;5;570,75;1
"id_9022590772279";"50";50228;1;1;661,35;1
"id_9022590772216";"29";29057;1;1;774,45;1
"id_9022590772205";"49";49013;1;3;574,8;1
"id_9022590772202";"18";18089;1;3;885,75;1
"id_9022590772263";"35";35057;1;1;751,9;1
"id_9023590772385";"14";14018;1;1;642,6;1
"id_9023590772399";"13";13023;1;1;800,25;1
"id_9023590772392";"14";14063;1;5;788;1
"id_9023590772355";"32";32003;1;1;525,85;1
"id_9023590772351";"50";50921;1;2;597,2;1
"id_9023590772354";"41";41032;1;3;564,1;1
"id_9023590772322";"40";40010;1;2;523,95;1
"id_9020590772094";"41";41201;1;1;720,6;1
"id_9020590772075";"37";37068;1;1;755,8;1
"id_9020590772070";"12";12089;1;2;807,8;1
"id_9020590772044";"41";41021;1;4;512,9;1
"id_9020590772040";"44";44028;1;1;657,3;1
"id_9020590772028";"36";36030;1;1;733,9;1
"id_9020590772024";"50";50107;1;1;594,05;1
"id_9020590772065";"20";20061;1;1;631,4;1
"id_9026590772687";"39";39411;1;9;878,6;1
"id_9026590772651";"22";22020;1;1;873,3;1
"id_9026590772653";"58";58004;1;0;0;2
"id_9026590772639";"52";52175;1;1;671,65;1
"id_9026590772631";"35";35068;1;5;882,75;1
"id_9026590772607";"50";50129;1;1;775,85;1
"id_9026590772664";"51";51140;1;14;641,3;1
"id_9038590773859";"11";11522;1;1;716,6;9
"id_9038590773845";"14";14038;1;1;667,1;1
"id_9038590773820";"12";12021;1;1;878,65;1
"id_9038590773833";"14";14013;1;1;693,1;1
"id_9039590773985";"37";37040;1;1;696,75;1
"id_9039590773999";"50";50921;1;1;855,8;1
"id_9039590773997";"41";41072;1;1;746,1;1
"id_9039590773994";"15";15131;1;4;843,05;1
"id_9039590773996";"13";13072;1;1;835,75;1
"id_9039590773955";"16";16006;1;1;719,85;1
"id_9039590773921";"13";13086;1;1;950,3;1
"id_9039590773923";"56";56127;1;4;745,8;1
"id_9035590773558";"36";36011;1;1;696,6;1
"id_9035590773570";"44";44019;1;2;955,7;1
"id_9035590773511";"36";36053;1;7;530,1;1
"id_9035590773513";"51";51273;1;2;623,15;1
"id_9035590773525";"13";13088;1;1;844,15;1
"id_9035590773521";"39";39129;1;4;672,3;1
"id_9035590773531";"16";16005;1;1;779,05;1
"id_9035590773536";"55";55064;1;5;621,7;1
"id_9035590773507";"56";56224;1;7;571,7;1
"id_9037590773783";"18";18065;1;1;688,2;1
"id_9037590773786";"16";16034;1;2;726,5;1
"id_9037590773755";"34";34038;1;1;656,4;1
"id_9037590773718";"27";27080;3;8;936,274;6
"id_9037590773719";"41";41021;1;1;626;1
"id_9037590773710";"46";46305;1;1;636,65;1
"id_9037590773748";"13";13028;1;1;703,4;1
"id_9037590773741";"16";16093;1;1;826,7;1
"id_9037590773769";"25";25042;1;3;525,8;1
"id_9031590773180";"19";19039;1;4;897,9;1
"id_9031590773159";"53";53305;1;3;731,3;1
"id_9031590773179";"55";55084;1;3;620,3;1
"id_9031590773118";"11";11042;1;1;882,85;1
"id_9031590773111";"26";26084;1;5;723,1;1
"id_9031590773143";"55";55001;1;1;592,8;1
"id_9031590773129";"41";41095;1;5;897,05;1
"id_9031590773127";"38";38173;1;3;747,65;1
"id_9031590773126";"49";49202;1;2;608,5;1
"id_9034590773488";"16";16042;1;2;680,4;1
"id_9034590773483";"39";39131;1;1;744,5;1
"id_9034590773498";"18";18054;1;2;783,4;1
"id_9034590773455";"29";29001;1;2;746,7;1
"id_9034590773452";"38";38003;1;1;710,35;1
"id_9034590773406";"55";55105;1;2;549,8;1
"id_9034590773467";"32";32130;1;2;586,6;1
"id_9032590773252";"19";19043;1;1;668,75;1
"id_9032590773278";"29";29071;1;1;837,5;1
"id_9032590773213";"13";13025;1;1;794,75;1
"id_9032590773227";"44";44024;1;1;617;1
"id_9032590773238";"13";13104;1;1;738,5;1
"id_9032590773232";"11";11026;1;2;792,85;1
"id_9032590773236";"33";33081;1;1;642,65;8
"id_9033590773398";"34";34025;1;1;624,9;1
"id_9033590773351";"17";17074;1;1;601,85;1
"id_9033590773345";"41";41080;1;3;591,5;1
"id_9033590773342";"11";11078;1;2;822,3;1
"id_9033590773334";"13";13092;1;1;753,15;1
"id_9033590773300";"49";49211;1;1;672,6;1
"id_9030590773085";"56";56116;1;1;647,4;1
"id_9030590773072";"26";26083;1;1;580,6;1
"id_9030590773015";"29";29020;1;1;747,8;1
"id_9030590773017";"19";19060;1;4;653;1
"id_9030590773034";"56";56614;1;1;500,7;1
"id_9030590773061";"39";39109;1;6;737,4;1
"id_9036590773687";"20";20098;1;1;587,75;1
"id_9036590773643";"46";46306;1;1;474;1
"id_9036590773640";"38";38005;1;4;823,05;1
"id_9036590773636";"56";56525;1;3;665,2;1
"id_9008590770889";"50";50128;1;0;0;2
"id_9008590770883";"44";44007;1;3;700,25;1
"id_9008590770891";"16";16057;1;1;879,2;1
"id_9008590770858";"36";36021;1;3;872,4;1
"id_9008590770852";"39";39119;1;1;667,7;1
"id_9008590770874";"18";18094;1;1;629,6;1
"id_9008590770873";"24";24095;1;2;633,6;1
"id_9008590770825";"17";17009;1;1;680,7;1
"id_9008590770868";"50";50812;1;1;562,85;1
"id_9008590770864";"17";17077;1;2;647,55;1
"id_9009590770980";"22";22076;1;2;566,15;1
"id_9009590770955";"12";12039;1;1;913,5;1
"id_9009590770957";"44";44023;1;2;789,7;1
"id_9009590770952";"42";42003;1;2;837,7;1
"id_9009590770972";"49";49110;1;5;513,6;1
"id_9009590770976";"55";55012;1;1;665,05;1
"id_9009590770918";"39";39107;1;3;688;1
"id_9009590770911";"11";11045;1;1;835,1;1
"id_9009590770921";"43";43013;4;1;798,35;11
"id_9009590770908";"11";11086;1;8;848,05;1
"id_9009590770909";"17";17008;1;1;845,85;1
"id_9009590770968";"56";56318;1;3;709,4;1
"id_9009590770967";"44";44001;1;1;800,45;1
"id_9009590770962";"37";37066;1;4;695,05;1
"id_9005590770588";"49";49011;1;1;625,2;1
"id_9005590770585";"38";38015;1;1;749,45;1
"id_9005590770596";"13";13025;1;1;649,05;1
"id_9005590770553";"13";13043;1;0;0;2
"id_9005590770549";"36";36056;1;1;644,25;1
"id_9005590770544";"41";41021;1;2;528;1
"id_9005590770546";"41";41032;1;1;636,6;1
"id_9005590770537";"44";44028;1;1;603,6;1
"id_9005590770532";"50";50807;1;2;712,05;1
"id_9005590770536";"51";51160;1;4;601;1
"id_9005590770502";"35";35006;1;1;738,5;1
"id_9007590770789";"12";12006;1;1;808,95;1
"id_9007590770781";"51";51175;1;3;612,95;1
"id_9007590770786";"39";39126;1;3;545,55;1
"id_9007590770794";"39";39119;1;2;822,15;1
"id_9007590770713";"16";16016;1;4;710,5;1
"id_9007590770743";"36";36081;1;2;743,4;1
"id_9007590770740";"12";12017;1;1;894,5;1
"id_9007590770721";"50";50510;1;5;635,4;1
"id_9007590770737";"50";50129;1;1;748,05;1
"id_9007590770703";"41";41055;1;1;542,6;1
"id_9001590770180";"53";53303;1;3;651,1;1
"id_9001590770192";"11";11027;1;1;827,45;1
"id_9001590770157";"17";17089;1;7;897,9;1
"id_9001590770113";"35";35082;1;5;856;1
"id_9001590770147";"13";13037;1;2;603,5;1
"id_9001590770141";"38";38015;1;2;791;1
"id_9001590770144";"11";11020;1;1;691,4;1
"id_9001590770126";"24";24067;1;2;896,8;1
"id_9001590770160";"44";44010;1;1;634,15;1
"id_9004590770444";"27";27070;1;10;867,2;1
"id_9004590770443";"51";51284;1;4;709,5;1
"id_9004590770460";"21";21041;1;2;534;1
"id_9002590770284";"32";32146;1;0;0;8
"id_9002590770240";"34";34020;1;1;930,75;1
"id_9002590770223";"55";55014;1;2;696,3;1
"id_9002590770265";"44";44016;1;1;658,2;1
"id_9003590770388";"23";23077;1;5;842,2;1
"id_9003590770392";"21";21047;1;3;685,65;1
"id_9003590770390";"45";45046;1;7;602,95;1
"id_9003590770311";"23";23054;1;1;670,5;1
"id_9003590770332";"51";51151;1;1;760;1
"id_9003590770305";"55";55082;1;1;587,9;1
"id_9003590770303";"27";27070;1;4;866,8;1
"id_9003590770369";"45";45001;1;1;501;1
"id_9000590770070";"40";40071;1;1;695,9;1
"id_9000590770048";"47";47401;1;1;646,05;1
"id_9000590770026";"37";37061;1;1;729,2;1
"id_9000590770005";"36";36058;1;2;534,7;1
"id_9000590770067";"47";47006;1;1;708,8;1
"id_9000590770066";"49";49307;1;1;612,5;1
"id_9006590770689";"11";11028;1;1;726,3;1
"id_9006590770699";"34";34024;1;8;751,95;1
"id_9006590770655";"50";50928;1;2;588,5;1
"id_9006590770653";"17";17834;1;1;736,4;1
"id_9006590770675";"20";20054;1;1;622,9;1
"id_9006590770625";"50";50921;1;9;561,5;1
"id_9006590770634";"17";17078;1;1;789,2;1
"id_9006590770632";"12";12005;1;1;852,15;1
"id_9006590770602";"38";38004;1;1;781,7;1
"id_9006590770660";"25";25043;1;3;647,4;1
"id_9068590776888";"41";41129;1;3;682,2;1
"id_9068590776899";"40";40040;1;4;637,9;1
"id_9068590776874";"46";46305;1;5;677,65;1
"id_9068590776876";"49";49313;1;1;612,3;1
"id_9068590776815";"41";41015;1;2;637,7;1
"id_9068590776820";"58";58149;1;4;781,1;1
"id_9068590776838";"49";49108;1;3;615,5;1
"id_9068590776801";"16";16066;1;1;705,3;1
"id_9068590776800";"52";52020;1;1;812,05;1
"id_9069590776991";"56";56627;1;3;603,8;1
"id_9069590776996";"36";36053;1;2;718,7;1
"id_9069590776958";"39";39102;1;1;766;1
"id_9069590776977";"50";50133;1;4;506,2;1
"id_9069590776911";"43";43010;1;3;842,35;1
"id_9069590776913";"12";12038;1;1;731;1
"id_9069590776965";"11";11020;1;2;708,9;1
"id_9069590776961";"49";49105;1;2;597,9;1
"id_9065590776587";"38";38080;1;10;742,95;1
"id_9065590776586";"38";38172;1;2;740,3;1
"id_9065590776571";"41";41009;1;2;716;1
"id_9065590776514";"43";43014;1;2;943,85;1
"id_9065590776564";"41";41056;1;4;924,5;1
"id_9067590776796";"11";11521;1;1;726,2;1
"id_9067590776757";"39";39419;1;3;676,1;1
"id_9067590776710";"11";11055;1;1;877,8;1
"id_9067590776705";"41";41026;1;1;596,5;1
"id_9061590776154";"36";36020;1;1;912,2;1
"id_9061590776142";"50";50102;1;4;633,9;1
"id_9061590776134";"45";45036;1;1;696;1
"id_9061590776107";"39";39425;1;2;616,45;1
"id_9061590776169";"19";19022;1;1;620,8;1
"id_9061590776162";"13";13082;1;5;715,3;1
"id_9064590776489";"21";21057;1;0;0;2
"id_9064590776492";"49";49217;1;5;592,5;1
"id_9064590776453";"49";49023;1;1;671,6;1
"id_9064590776470";"50";50929;1;4;784,85;1
"id_9064590776403";"49";49224;1;0;0;8
"id_9062590776285";"12";12025;1;1;759,05;1
"id_9062590776257";"49";49220;4;2;598,4;11
"id_9062590776244";"49";49014;1;1;756,7;1
"id_9062590776243";"42";42011;1;6;760,7;1
"id_9062590776237";"46";46107;1;1;763,35;1
"id_9062590776232";"30";30033;1;2;805;1
"id_9062590776264";"34";34087;1;1;798,6;1
"id_9063590776382";"55";55005;1;3;546,2;1
"id_9063590776375";"13";13075;1;3;733,2;1
"id_9063590776372";"42";42021;1;1;733,6;1
"id_9063590776313";"12";12039;1;1;925,25;1
"id_9063590776331";"41";41126;1;3;644,3;1
"id_9063590776334";"55";55062;1;2;667,8;1
"id_9060590776075";"55";55039;1;1;611,8;1
"id_9060590776077";"50";50833;1;4;532,85;1
"id_9060590776011";"37";37090;1;1;774,6;1
"id_9060590776035";"44";44043;1;1;616,95;1
"id_9060590776036";"36";36052;1;1;684,6;1
"id_9060590776003";"12";12033;3;1;1072,102;6
"id_9066590776685";"51";51110;1;3;647,75;1
"id_9066590776697";"12";12037;1;1;898,25;1
"id_9066590776691";"49";49316;1;3;592,6;1
"id_9066590776657";"50";50833;1;1;711,95;1
"id_9066590776673";"46";46401;1;2;597,95;1
"id_9066590776619";"20";20056;1;2;584,6;1
"id_9066590776643";"20";20098;1;6;732,15;1
"id_9066590776627";"51";51161;1;9;578,8;1
"id_9066590776630";"35";35091;1;7;685,1;1
"id_9088590178858";"41";41045;1;2;688,5;1
"id_9088590178878";"30";30077;1;1;680,1;1
"id_9088590178871";"15";15271;1;7;830,75;1
"id_9088590178818";"19";19076;1;1;527,55;1
"id_9088590178810";"19";19068;1;1;608,4;1
"id_9088590178842";"30";30095;1;2;713,1;1
"id_9088590178829";"17";17843;1;2;554,4;1
"id_9088590178839";"11";11090;1;1;761,1;1
"id_9088590178835";"18";18056;1;2;624,7;1
"id_9089590178979";"44";44009;1;0;0;2
"id_9089590178970";"49";49301;1;6;668,35;1
"id_9089590178913";"41";41015;1;3;631,3;1
"id_9089590178902";"19";19080;1;1;721,45;1
"id_9089590178964";"56";56116;1;4;607,4;1
"id_9085590178554";"24";24084;1;2;615,45;1
"id_9085590178556";"41";41095;1;9;887,5;1
"id_9085590178578";"49";49104;1;1;736,1;1
"id_9085590178579";"34";34038;1;1;665,2;1
"id_9085590178541";"55";55016;1;1;717;1
"id_9085590178523";"43";43025;1;1;874,85;1
"id_9087590178798";"38";38009;1;2;720,3;1
"id_9087590178779";"55";55063;1;1;582,5;1
"id_9087590178715";"12";12004;1;1;917,35;1
"id_9087590178729";"14";14037;1;1;692,5;1
"id_9087590178734";"41";41015;1;2;582,3;1
"id_9081590178154";"16";16067;1;4;664,45;1
"id_9081590178175";"14";14090;1;1;641;1
"id_9081590178172";"34";34078;1;1;810,5;1
"id_9081590178118";"11";11045;1;1;838,95;1
"id_9081590178116";"14";14067;1;1;709;1
"id_9081590178100";"12";12025;1;1;785,2;1
"id_9081590178161";"51";51253;1;3;687,1;1
"id_9084590178477";"56";56518;1;3;639,2;1
"id_9084590178412";"35";35066;1;2;607,6;1
"id_9084590178422";"16";16005;1;4;783,8;1
"id_9084590178434";"37";37101;1;1;909,25;1
"id_9084590178467";"23";23007;1;1;687,7;1
"id_9082590178280";"20";20061;1;1;619,9;1
"id_9082590178257";"13";13057;3;1;975,706;6
"id_9082590178256";"12";12007;1;1;822,42;1
"id_9082590178244";"12";12006;1;1;835,1;1
"id_9082590178237";"56";56215;1;2;775,05;1
"id_9082590178231";"37";37095;1;1;644,45;1
"id_9082590178232";"49";49104;1;1;585,7;1
"id_9082590178207";"43";43015;1;11;745,85;1
"id_9082590178204";"19";19042;1;2;780,8;1
"id_9082590178264";"41";41098;1;6;827;1
"id_9083590178379";"41";41068;1;4;589,1;1
"id_9083590178375";"38";38009;1;1;658,2;1
"id_9083590178311";"55";55012;1;6;696,2;1
"id_9083590178347";"50";50930;1;3;579,6;1
"id_9083590178341";"13";13081;1;4;886,15;1
"id_9083590178346";"29";29010;1;1;568;1
"id_9083590178328";"41";41111;1;1;598,8;1
"id_9083590178321";"11";11085;1;1;862,85;1
"id_9083590178308";"35";35040;1;1;729,65;1
"id_9083590178304";"37";37040;1;1;684,5;1
"id_9083590178362";"38";38003;1;3;765,6;1
"id_9080590178086";"11";11078;1;1;809,7;1
"id_9080590178097";"46";46305;1;3;616,25;1
"id_9080590178052";"38";38172;1;1;764,95;1
"id_9080590178079";"37";37040;1;1;705,05;1
"id_9080590178075";"36";36064;1;1;754,55;1
"id_9080590178017";"11";11040;1;7;770;1
"id_9080590178014";"14";14067;4;5;653,2;11
"id_9080590178022";"47";47302;1;1;963,55;1
"id_9080590178007";"16";16035;1;3;823,7;1
"id_9080590178065";"34";34023;1;3;830,2;1
"id_9080590178067";"41";41000;1;2;562,1;1
"id_9086590178685";"22";22094;1;1;744,3;1
"id_9086590178656";"12";12028;1;3;773,8;1
"id_9086590178613";"16";16035;1;3;762,45;1
"id_9086590178616";"41";41098;1;1;855;1
"id_9086590178642";"44";44006;1;5;762,6;1
"id_9086590178620";"50";50206;1;1;599,2;1
"id_9086590178602";"30";30024;1;4;859,55;1
"id_9098590179858";"41";41129;1;1;730,7;1
"id_9098590179875";"50";50923;1;1;531,9;1
"id_9098590179809";"35";35090;1;1;771,85;1
"id_9098590179807";"34";34079;1;1;675,6;1
"id_9098590179866";"51";51130;1;1;673,3;1
"id_9099590179993";"37";37004;1;1;655,2;1
"id_9099590179935";"50";50219;1;1;677,15;1
"id_9099590179933";"55";55016;1;2;663,05;1
"id_9099590179906";"16";16107;1;3;646,1;1
"id_9095590179589";"56";56310;1;6;693;1
"id_9095590179582";"11";11045;1;1;842,45;1
"id_9095590179590";"49";49014;1;4;721;1
"id_9095590179504";"19";19039;1;9;897,9;1
"id_9095590179500";"58";58149;1;1;773,4;1
"id_9095590179506";"35";35017;1;1;856,7;1
"id_9095590179565";"42";42001;1;1;908;1
"id_9095590179567";"50";50119;1;20;870,9;1
"id_9097590179756";"19";19040;1;4;916,8;1
"id_9097590179712";"56";56424;1;6;604,95;1
"id_9097590179746";"39";39129;1;1;706,1;1
"id_9097590179733";"18";18086;4;4;574;11
"id_9097590179736";"49";49334;1;3;873,55;1
"id_9097590179702";"46";46403;1;4;734,9;1
"id_9091590179188";"41";41045;1;1;651,15;1
"id_9091590179198";"41";41088;1;1;603,5;1
"id_9091590179171";"14";14104;1;1;675,55;1
"id_9091590179176";"40";40050;1;0;0;8
"id_9091590179140";"38";38083;1;3;711,7;1
"id_9091590179124";"50";50133;1;2;605,6;1
"id_9094590179485";"14";14038;1;1;682,2;1
"id_9094590179486";"11";11078;1;3;813,55;1
"id_9094590179493";"50";50110;1;6;737,9;1
"id_9094590179475";"50";50805;1;2;711,85;1
"id_9094590179474";"41";41026;1;1;652,9;1
"id_9094590179406";"29";29049;1;2;692,15;1
"id_9094590179463";"47";47401;1;1;620;1
"id_9092590179299";"12";12061;1;1;807,7;1
"id_9092590179275";"25";25065;1;1;693,7;1
"id_9092590179211";"55";55075;1;1;557,4;1
"id_9092590179213";"22";22026;1;3;739;1
"id_9092590179269";"39";39118;1;3;916,55;1
"id_9093590179382";"55";55072;1;2;684,2;1
"id_9093590179394";"38";38013;1;1;658,5;1
"id_9093590179375";"49";49201;1;1;683,7;1
"id_9093590179344";"11";11083;1;2;924,9;1
